Cohort ID	Likelihood Weights	Mortality Prob
500	1.3349485968846268e-11	0.06749644191071819
501	0.01083081931830121	0.09546194725693775
502	0.002702002097754815	0.11287532322281009
503	0.0006878321698320798	0.08495317527126231
504	2.532733725976701e-09	0.1714188323944921
505	1.3348763317142897e-05	0.13271728300023228
506	3.945357738222542e-13	0.2132703023654428
507	0.0018305862839825624	0.08702607965380613
508	7.253087737352421e-11	0.19037530595126212
509	0.009742296351790185	0.09807112496982778
510	5.108024703151036e-09	0.16484381776817195
511	0.0005155778025193184	0.11979751944415779
512	8.99746075489821e-16	0.06139287989656655
513	0.01053936200444882	0.09576273419207518
514	4.1479501189398683e-11	0.1828205110709587
515	6.066462828459302e-07	0.14945001867210628
516	6.026288799497493e-08	0.15380319681473575
517	0.0023819622276057273	0.0849440300217845
518	6.790945417044808e-10	0.1641431703092513
519	1.9608837441288817e-16	0.24935068504164198
520	1.5514516342255444e-14	0.2133670217583244
521	6.344530886823339e-10	0.16887452476619558
522	6.167444600530834e-17	0.24519781366618099
523	1.7713147575395725e-15	0.2303125169338643
524	6.628561432491727e-09	0.16912158672052913
525	4.7564531928305956e-24	0.05648526506289142
526	8.301297017596953e-08	0.06871541916349616
527	1.1798802699209095e-12	0.06307434300844528
528	3.9917571388853855e-06	0.14034662973829506
529	0.0002805762331959808	0.12508696663357155
530	1.0242808281344791e-16	0.24507000685405733
531	0.0003320859710573307	0.083596658639923
532	2.1760704061909793e-16	0.24455751838653106
533	1.262346575390253e-13	0.20349497377260262
534	2.7375089368790053e-14	0.21484756792489956
535	1.8219341736928953e-10	0.17652316335559948
536	2.4522298959152266e-11	0.18374655404134643
537	1.6748109041909814e-07	0.14537646670423868
538	1.1396994108158517e-28	0.052627271384614455
539	0.00034497197720555575	0.12060121710836497
540	3.7465088869774485e-08	0.1484143602987117
541	2.768154842946882e-12	0.1960182422180209
542	1.5352213759215664e-06	0.14372566854922186
543	3.020405971862448e-06	0.14148098321788632
544	2.5362577560474268e-05	0.07753254818912064
545	3.1673390384774003e-41	0.0521777467606958
546	2.3228570145060495e-13	0.20165565209539926
547	0.0024371545180290758	0.11399056761553568
548	3.18415433760715e-17	0.24687669003870216
549	0.010704495700549795	0.09404684523183121
550	0.0017587644159312572	0.11774160509633594
551	5.7974007465513326e-08	0.15477922713322634
552	6.968595489285818e-13	0.20097829141210655
553	4.227033734073188e-06	0.14277155678005915
554	1.967726064771269e-05	0.07496450862233527
555	0.0025101772897287667	0.11250027569840991
556	4.555864761096958e-07	0.15090383394019893
557	3.63616741262798e-10	0.18476980160337353
558	1.950347598392737e-13	0.20402999126241844
559	2.8159252249100933e-05	0.07606715619087086
560	3.489289895071849e-23	0.05458302626447636
561	1.7327665998893022e-06	0.15381646444239788
562	7.839799110420562e-14	0.2119977421324833
563	1.1266773974583385e-40	0.052520753405975264
564	2.060604966758704e-11	0.18449396893074682
565	8.83015874069547e-12	0.18736164533139837
566	7.906950137450392e-06	0.13984935071732751
567	8.126928660263737e-16	0.23295773734838687
568	1.3723471514437136e-10	0.1788722169513986
569	1.8855041856432074e-39	0.05104796753029317
570	7.64068553246152e-07	0.14688568910287514
571	3.1328036930251846e-15	0.22186356121952
572	4.9399166745939206e-14	0.2160799140074679
573	7.195003515252533e-11	0.17983083942249561
574	4.611356088796452e-11	0.18473968477972635
575	2.432284302744422e-10	0.16569991595784012
576	0.0046737324048150754	0.10482395503337044
577	2.460381126125358e-09	0.16210599810721177
578	7.859613349174794e-11	0.18434595696348405
579	0.00017690463805143387	0.12048592604328177
580	3.542825827633631e-14	0.22116567345078558
581	0.0009288398558359894	0.08900749720174146
582	7.486974198107554e-13	0.19946416206638468
583	0.0038188029225204416	0.10792054923737548
584	4.859874007000508e-13	0.2047598574488364
585	1.758566984810795e-05	0.13554746586721525
586	2.5694949802915227e-13	0.21153968182244193
587	0.0011031680007301057	0.12070697253359808
588	0.005000712263514935	0.09273864752591623
589	2.720351267711097e-12	0.20345690168435332
590	0.002532935342558202	0.11172838952613023
591	1.6671100961035473e-13	0.19664901354528552
592	7.643224966683641e-12	0.1988946306155464
593	0.011126282102146725	0.09427934018164022
594	0.0017854531511449286	0.0928224273641297
595	0.003789608128532948	0.08978958468541334
596	5.9065702937551026e-05	0.07850366755316894
597	0.0004704724497655066	0.12541651984146684
598	1.2841507122887067e-21	0.055325576938324295
599	1.1550966486513268e-08	0.07218407380684813
600	7.859613349174794e-11	0.18491280475268213
601	2.239049356652106e-13	0.20995530737947726
602	9.00582111465364e-11	0.06610590542567718
603	0.010464456583496201	0.09634046209715841
604	0.005885901258181052	0.09152513236076287
605	2.2088274200641542e-15	0.23346671261632612
606	1.098956912328833e-12	0.19226290362729737
607	7.592533471318879e-08	0.16077692221028286
608	0.0020488169241640397	0.11090359758412405
609	2.499794772548097e-13	0.21697080952635972
610	7.04706903248967e-06	0.137061191525904
611	2.763114484404488e-16	0.23469124302375505
612	6.5563549904725374e-12	0.19121036086718662
613	4.406234035739832e-06	0.14560626159305667
614	0.00011612265202010482	0.07524202074987174
615	2.4874666391631174e-17	0.24520871009354955
616	0.0013234770008829597	0.08196673006881867
617	0.011099159512337637	0.09052042504393253
618	5.525745369815399e-06	0.1362363510320742
619	1.9861517245002782e-05	0.13084038115502944
620	8.766839757220434e-05	0.07935029615285882
621	5.874172445241107e-13	0.1958637838722247
622	0.0015475996409358107	0.0877490133754372
623	2.3213210553865934e-10	0.17877912886233255
624	3.085313480673957e-13	0.20086119011525977
625	0.008619167138606531	0.09214647841666415
626	1.3068668682928964e-08	0.170190849621528
627	8.691376500572453e-14	0.19978567504916728
628	3.4455085110331043e-10	0.1776437421240667
629	4.496043715743875e-09	0.16942546058932983
630	0.006597227471755954	0.10909645713109942
631	1.179880269920922e-12	0.19632129424830175
632	4.8815162941800656e-17	0.23906168799998995
633	4.6865274650120456e-05	0.1351122780523094
634	1.5481758734931104e-13	0.20643636336628107
635	5.349404412174324e-15	0.061228207932383066
636	3.645525162461385e-14	0.21705432049799317
637	0.003022976793417487	0.08845000336442954
638	1.4411754310119786e-05	0.12901937377799466
639	0.006051653323356764	0.1100162091850713
640	1.9503475983927168e-13	0.06602072876120986
641	2.392945510928477e-15	0.2309262005872486
642	0.0010633689200307645	0.12403083551074766
643	2.6912330583969596e-08	0.1561394876952279
644	9.706366935336952e-07	0.14882325317926504
645	1.5352213759215499e-06	0.07643222838858764
646	0.0017631922296863715	0.09129081177788662
647	8.115318865527798e-13	0.06523776180646423
648	4.449791597976242e-07	0.15158433998905751
649	0.011095877286449351	0.10230991036659742
650	8.347371888215234e-05	0.12141232177655839
651	5.559903648132799e-09	0.07161306573944737
652	9.543831606781192e-14	0.20751036793050143
653	5.59925545444465e-09	0.07131677535776022
654	1.3043017596898874e-16	0.24714176474263755
655	0.0014725222963063137	0.08543223288768348
656	1.9210143646848753e-09	0.16448102248692986
657	7.672045793063658e-22	0.05896906691781763
658	1.0576315279977501e-13	0.20742325793116684
659	0.003717147733998235	0.08792118956365931
660	4.2159380571411585e-08	0.15558079568162533
661	3.6230397712267124e-12	0.19801550863181433
662	6.930185870535839e-05	0.0799862969834512
663	1.721246001638785e-09	0.16021743483739437
664	0.011061922902657778	0.09332344166575589
665	1.5798667334211637e-12	0.20183920986342896
666	1.2069009748090848e-11	0.19458303871124277
667	0.006623732194996054	0.08530980685541661
668	3.0704200050541756e-14	0.22239331153341468
669	2.415070729112723e-24	0.053955019903268855
670	1.7934252593658127e-14	0.22204739948462304
671	5.072012234553767e-09	0.16178076223218768
672	2.0903643456396827e-05	0.13064409442116987
673	2.2449624326406543e-12	0.2017493862044673
674	2.816779131818868e-12	0.193385800338494
675	4.92381667762614e-16	0.24746523496168532
676	0.008265984426249349	0.10561700972259656
677	2.7888974071967145e-39	0.05075873448186852
678	7.802399664083131e-16	0.23678052166297758
679	3.0710373859214625e-15	0.22157942090757876
680	3.4695204384255862e-12	0.19577017550385117
681	1.953128192043379e-07	0.1533377565843077
682	3.465045361080303e-11	0.1913912490497522
683	3.66861688028055e-13	0.20610591137534856
684	0.00024484116688203487	0.12497518870737188
685	1.4242995813763813e-13	0.20406450506599155
686	1.3007351519115635e-12	0.20012486383503508
687	3.2394896745488304e-10	0.17264224230885195
688	7.28517999680577e-05	0.13037318479356746
689	2.4931783204991814e-12	0.1894616038528682
690	2.2419121745983677e-33	0.050622571565038424
691	1.3595948739206594e-12	0.20497932934491958
692	2.392945510928477e-15	0.2292833204913694
693	0.010750183101536036	0.09786314148750093
694	5.034082220607377e-07	0.07415343686184594
695	0.008912479160418027	0.09405679755874552
696	0.0050007122635149495	0.11041934625801966
697	8.405034963154025e-15	0.22660570171276684
698	7.838736289826571e-08	0.1586332860476189
699	0.006420686805357649	0.10734232992128612
700	7.224899861987942e-05	0.07767093795858931
701	0.004247439023187068	0.10802889262090834
702	1.3600325248272124e-09	0.17277421794825054
703	0.0034904312940823015	0.11482770597948933
704	2.879344466792586e-06	0.1414720363381997
705	4.987434050294304e-06	0.13882342140332288
706	3.041223672594141e-14	0.21562707214630245
707	2.0806865545550624e-05	0.13526963084724614
708	0.0005570697515142864	0.11913976423510048
709	4.1819234632258856e-11	0.18499432096182106
710	0.010265203631113754	0.09429641114670576
711	3.950320394073303e-06	0.14344916478531078
712	0.004885270097494926	0.11295313746480329
713	1.9550103883419786e-10	0.17537112043256692
714	2.369130793506785e-15	0.22547209493896253
715	3.7295311286716136e-06	0.1395378000291257
716	5.746632820210567e-14	0.20689148375838462
717	1.037476170190437e-05	0.14139314011231008
718	7.79680562493065e-11	0.18124586634342627
719	3.2813579773745586e-05	0.07636819500550043
720	9.591624335403048e-06	0.13659630139352963
721	1.2657085544921723e-14	0.23186239773098732
722	1.949289347572428e-09	0.17109580020618692
723	1.5481758734931104e-13	0.20335491744742046
724	1.929330712006139e-07	0.15094012161917886
725	8.569454324250258e-08	0.1496111249656015
726	2.11260574928755e-14	0.21857996803857
727	4.479646717629462e-13	0.06356138686819075
728	1.139321855881124e-08	0.16465445430993692
729	8.044573067359318e-16	0.23855251508658987
730	9.391331126380013e-09	0.15357200963446438
731	0.00739945280787505	0.0888931619055769
732	1.4219711887771248e-14	0.21958787848869527
733	0.010597191771775769	0.10032782847117057
734	8.392020611315472e-12	0.19014520729650758
735	4.106977307773492e-08	0.15805218807937998
736	2.0799468733558143e-15	0.23976725765604395
737	1.080749876472445e-09	0.1748673404805352
738	1.9002659534170162e-14	0.2175955924095459
739	6.28066629521945e-36	0.05158657523890462
740	1.6081502348983496e-16	0.24786801123332763
741	6.72274818263858e-13	0.0655429140664773
742	0.0011125161635328197	0.11442590272295393
743	4.677294995288688e-16	0.2392304790913531
744	4.121389586552313e-39	0.05178782047424901
745	2.609493975277822e-14	0.2145460010843871
746	2.685579917667874e-14	0.22224232767335889
747	1.725770056353373e-05	0.1379661628417145
748	0.011100215739267533	0.10114903876118625
749	3.839263873723108e-13	0.21053790392665972
750	1.943494994216708e-06	0.14557240088644424
751	2.8159252249100933e-05	0.07686772173113923
752	1.3358668550583029e-15	0.23556979856500215
753	2.465130800678015e-16	0.22919399340132968
754	1.7711663736505062e-06	0.14830903000338708
755	1.7934252593658127e-14	0.22134049930355842
756	1.3413013325020329e-05	0.13371560515281972
757	1.8341492903080657e-11	0.18669298003326024
758	8.279239640531488e-05	0.12959812788158448
759	1.8825633515311906e-07	0.15114840349016206
760	0.004819776384357257	0.08791034056678547
761	1.2638924218799036e-16	0.24299778482218276
762	0.0037677907661815015	0.10884313764885095
763	2.2021783240864662e-08	0.07069191122328028
764	3.4617432809772814e-05	0.07886308004580962
765	1.8107700250485987e-41	0.0528184588384886
766	1.1094191080362202e-11	0.19318913989247893
767	8.76222709832734e-09	0.16289966404817482
768	5.6391305046141356e-14	0.20891567023695046
769	1.8368792493627246e-07	0.1514159846568273
770	1.0675433579244175e-13	0.20836420790083077
771	6.173664748261484e-11	0.1891528428543679
772	7.839799110420562e-14	0.20556969537183506
773	1.83447299850686e-05	0.13129657379541726
774	1.3191518369166861e-10	0.17955412663749626
775	0.0003632319226142936	0.08595885953859489
776	0.0014686481500885396	0.1143639926775808
777	0.0023546851755724585	0.0845209240239585
778	7.407100883250385e-05	0.1317274450026525
779	0.011121561617136627	0.09828374959311977
780	2.571230925914127e-05	0.1313843988258716
781	5.848671664917355e-17	0.24504446848746242
782	0.0020144733179903924	0.11406386516440625
783	8.931412110851274e-17	0.24649818899497905
784	4.976372857547528e-10	0.17726122517119675
785	7.43786671182492e-05	0.1250182036787822
786	6.081342845484513e-14	0.22149689981671933
787	2.3142424518416518e-11	0.17391734787371477
788	0.01111453704994224	0.10040661602616788
789	1.8284254109641612e-13	0.20857113559537754
790	1.0579614361756897e-05	0.1365877017468326
791	0.0003836126147451817	0.1215022334660883
792	0.001547599640935818	0.11605538730501619
793	9.857440166432118e-12	0.18947377512262792
794	0.005669354328056345	0.10373002478124532
795	6.427351858245436e-13	0.21165560274107603
796	0.0029406023022160834	0.10905775887996956
797	4.413330077185127e-08	0.15882427671707144
798	3.838177404659394e-07	0.14758429836104048
799	1.6441307898648885e-14	0.22107128251907399
800	3.460420671591619e-15	0.22767728687907718
801	0.003702746586518855	0.08687688847355335
802	5.793371716735048e-10	0.16706969178765022
803	2.5408545437617272e-15	0.22964100920342745
804	1.8867430309215978e-05	0.13922344380688595
805	3.5651112956221295e-15	0.2343736610967631
806	0.010940967231815556	0.10579817809139419
807	3.983506786633884e-09	0.17176623483875914
808	3.760666176432779e-11	0.18649074195336307
809	0.010800360797678253	0.09564114667009682
810	2.0438568346436597e-27	0.052753502511543364
811	4.737057113595351e-06	0.13334479247413922
812	4.3415453005246167e-17	0.23769637837134683
813	0.00034976277346291285	0.11860562196608132
814	2.4769755912007534e-13	0.20594885909652
815	0.0006963759858126415	0.08494726256548149
816	0.00024132029403221893	0.11839056726049049
817	4.6460922654084596e-05	0.07891954416761936
818	5.114841127802659e-12	0.1933541628292752
819	4.984728935472538e-12	0.18986152473936285
820	9.774443257625363e-12	0.1876994635897838
821	0.010148521578598134	0.10067920689725994
822	5.114841127802659e-12	0.1884720243246818
823	0.009921655647513024	0.09545950818318992
824	9.734144755952234e-06	0.13492982318626795
825	0.00015428936393989292	0.12438442433353745
826	0.0049346183996958	0.12106158232402445
827	4.9692287544842674e-18	0.06153096144825128
828	2.775404495463113e-10	0.17632932537318796
829	3.5301498791885383e-12	0.1914633205363399
830	3.4774574304273385e-09	0.17271773890056713
831	8.722311367057176e-11	0.17966255123262492
832	0.0026605384129118038	0.08398814284345155
833	3.3554478652789195e-05	0.07988935978777251
834	6.104491919015167e-08	0.15283500870517658
835	3.896650015537208e-14	0.2250665452709078
836	0.0011731682531896418	0.08679068830944442
837	6.540789576850225e-07	0.142567823741652
838	1.525979204862722e-05	0.1357864668059806
839	6.889555585186721e-07	0.14945783718390326
840	0.00025937474068323224	0.08230215409720239
841	0.0003657278585390096	0.11848812822696211
842	0.00946251979531309	0.10237608082070404
843	5.731506413302285e-15	0.21890538864589582
844	1.8453742217304714e-13	0.21006644915528033
845	3.555291963365113e-05	0.13532783165362872
846	4.5065186960710854e-10	0.1714030921578078
847	9.623998058197602e-05	0.079093122053244
848	5.724007422923251e-07	0.15192265884351175
849	0.00649126317566937	0.10938941715738092
850	1.0624219725330783e-14	0.22193019071384024
851	4.080808181440205e-11	0.18431967618127798
852	1.6451387409685722e-10	0.17669480252448422
853	2.2744420568417e-06	0.07495026001383585
854	1.3742578049236064e-06	0.14411757589977714
855	1.3494269829312802e-15	0.24731455591737633
856	4.3415453005246167e-17	0.239659834814533
857	2.7327183583294077e-10	0.17901712805208875
858	4.89354032200664e-05	0.08034497420639473
859	1.6581240138992154e-10	0.177825369743981
860	5.841074459467558e-09	0.1631324225087855
861	7.684612636436069e-07	0.1437331675322504
862	1.002510602318827e-05	0.13560749389365404
863	8.884704575259427e-09	0.169853951131606
864	5.228500413661629e-14	0.21999397770319312
865	2.673354883150185e-12	0.2002242080743875
866	1.6928641862659643e-08	0.16587210805944663
867	1.6508869300743393e-15	0.23494083630720564
868	6.427351858245276e-13	0.06294799668830978
869	5.093839767183958e-17	0.2482693017463618
870	2.779713477588919e-15	0.06059890853359791
871	0.002113687669205745	0.08989910922771227
872	2.1592773986492027e-05	0.13455053232891218
873	1.0166944493843873e-07	0.07150177523703355
874	6.692220127287507e-11	0.17473408219954037
875	4.377520986876124e-19	0.05959851280977346
876	0.003462654335885787	0.10692477620138843
877	4.535253404338232e-16	0.06220733622393422
878	1.1094191080362202e-11	0.19070386622101626
879	1.1474531848939146e-11	0.1836912335178964
880	0.0003915025195289768	0.12571611865012045
881	0.008398788014623732	0.08763885200596425
882	2.0422763959159035e-13	0.19940096580598904
883	0.002561574459810118	0.11807585815309346
884	6.662625145166237e-13	0.20906023348112857
885	1.405117360127876e-06	0.14758018783592408
886	2.6637177316065536e-07	0.15513388887019589
887	1.4536022439185485e-28	0.05569816989831344
888	8.196785351159833e-10	0.17884640397580637
889	0.0015597107281472946	0.12013130048643349
890	0.010768492304802459	0.09584100545841315
891	1.1108284188705108e-05	0.1367766752423401
892	0.00025020615793155574	0.12649349145418354
893	7.9988714027926e-07	0.14395780801727204
894	1.331945139258954e-16	0.24589667083596128
895	0.00014397015937712157	0.1228756140736461
896	6.144671802919183e-13	0.2048820266672079
897	9.134631445564425e-09	0.16055351930997852
898	1.270050317597157e-15	0.2278262178214966
899	0.0001906882898690237	0.1209905702299144
900	0.010360047322881462	0.09910373603730149
901	1.6844485153556414e-15	0.23220384793139365
902	1.3148317902409398e-17	0.058706852751553074
903	8.05272225459921e-18	0.2401506856122005
904	2.7227343869164916e-09	0.16128138313418505
905	0.0001596898335816997	0.1252726433374175
906	1.7666734692327777e-16	0.2490104644678222
907	7.094797322701257e-13	0.06167252922952633
908	6.732425091111767e-07	0.15334127195352243
909	4.584993879963709e-25	0.05621941509110957
910	1.681427867542685e-08	0.1642351478372467
911	0.0007772475784880472	0.08609370179902312
912	3.699640875612063e-11	0.1761918400679061
913	5.3720704062515855e-17	0.2461847351501163
914	1.3769544920140978e-15	0.22498051024247617
915	2.879344466792586e-06	0.14036724988417415
916	1.2090855267546632e-10	0.19169217401034344
917	6.682156613966003e-14	0.20549375000063785
918	1.2198941793568596e-07	0.14896861683651275
919	1.7594673185838902e-07	0.155706698035513
920	4.789018080329324e-05	0.08015687967443852
921	0.0002211057733788087	0.12387998512238126
922	4.851485383225477e-05	0.07844425061455734
923	1.5250920776334528e-12	0.19537875066891253
924	8.566115839801307e-07	0.14540259888045265
925	2.303413344710441e-05	0.1397757673413531
926	4.055899270680855e-15	0.2271995942330703
927	1.8991273401384395e-08	0.15552375446231229
928	1.2122109326853453e-05	0.131818166383372
929	0.00968257205389871	0.10377840444252917
930	2.0435635579649444e-11	0.064402407033954
931	1.540553617793344e-05	0.13362722674506317
932	4.12105945480381e-21	0.05515069648131668
933	0.00044770716775305406	0.10823078811048562
934	8.902198091738782e-08	0.1507019019696793
935	4.3415453005246167e-17	0.24318661300394445
936	3.821097302058022e-08	0.07187658283871692
937	8.83015874069547e-12	0.1846082108433244
938	1.814435959770629e-07	0.14998647421984002
939	1.591768385416223e-13	0.2054196458551566
940	0.00013478999300471243	0.07872139957484187
941	1.521713559297388e-14	0.06664052728717512
942	0.0001018174992148879	0.12984372107049075
943	1.0795901172972434e-12	0.20939245039598003
944	0.005531852172508826	0.08833514778197803
945	3.4109132636565355e-13	0.20355543842945484
946	0.006544232814610591	0.10805959941237364
947	0.010810670927589437	0.09337829752235907
948	6.726651144954418e-34	0.05334311781540129
949	0.00015488134425809723	0.12973181198447575
950	9.093743095289614e-05	0.12621629825869046
951	2.060604966758704e-11	0.18186898723907297
952	1.0144000644249275e-12	0.06418368009407745
953	3.935668605787107e-05	0.08052079740845437
954	8.297345341729478e-32	0.053315176580186835
955	6.76940119553684e-09	0.07275927128948137
956	2.9644740064129545e-11	0.18035785520201808
957	5.8318975299336057e-05	0.13053137043498386
958	0.003462654335885787	0.11420526283346318
959	4.901112627317988e-10	0.1615823988487545
960	1.8228577264841883e-16	0.24869209261997
961	1.1373536579154009e-14	0.21689730280360592
962	1.4395901119758617e-11	0.1899246364799168
963	3.1017694562598267e-15	0.2336517178264116
964	2.1938013072285614e-20	0.057945741336616965
965	2.2152833215958718e-10	0.06406668832310505
966	7.684612636436069e-07	0.14480125799761093
967	0.00032978796031062904	0.11983348259141546
968	1.6017735810626403e-15	0.23745041242568982
969	7.838736289826571e-08	0.1479129922290337
970	2.2772750791007585e-08	0.15792982201867012
971	8.464723732449786e-16	0.22905207314624415
972	7.214310386745646e-07	0.1393270091647381
973	1.0775462312548705e-13	0.22540687785407038
974	0.009391402402267171	0.10071634987432568
975	0.008165409275874296	0.10476194083162171
976	0.001547599640935818	0.11567227801751803
977	5.2610750517101405e-08	0.1595128540961907
978	0.00593814462960544	0.09402573480539625
979	3.063624384371808e-11	0.18428583421625466
980	8.245361134264325e-05	0.07855865656060008
981	1.1188106508539137e-11	0.06882005489992789
982	1.5070550899534557e-14	0.22403834924107552
983	0.008182226702916733	0.0973737407113997
984	9.89936231478994e-05	0.12720080220451913
985	5.0273953931889124e-08	0.16430841854506645
986	1.416892450435727e-07	0.15516039399029402
987	4.204199536715909e-13	0.06520477588842138
988	1.2829533529152434e-15	0.2248251871196057
989	2.566364642336822e-15	0.24022712368373844
990	4.666973056166352e-14	0.21250146083493437
991	0.006809328150946333	0.10676036698937486
992	1.0274537345940634e-08	0.15556935922359189
993	0.001219482104106458	0.1178833448035219
994	3.114568271851576e-08	0.16093346215753335
995	4.579273682195358e-17	0.24488069378260052
996	0.0023546851755724585	0.11234058354379628
997	2.2676999737967355e-10	0.18375932118457394
998	0.0019517772700127797	0.11519344146179718
999	4.5793224654970604e-14	0.20489545320301594
